track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,WAV source,source_wav,WAV,162.86666666666667,44100,-0.009017137810587883,-12.225680351257324,12.216663360595703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 128 kbps CBR,mp3_128,128 CBR,162.86666666666667,44100,1.7894500494003296,-12.622858047485352,14.412307739257812,8.87065315246582,17.5930118560791,-8.738052368164062,0.9092320274687228,0.4333732724189758,0.4301609396934509,0.2492970824241638,11.01331901550293
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 192 kbps CBR,mp3_192,192 CBR,162.86666666666667,44100,0.9439390301704407,-12.478832244873047,13.422771453857422,5.083743572235107,12.613301277160645,-5.07638692855835,0.9129035710382216,0.2590878009796142,0.2617103159427643,0.2306955307722091,4.0903754234313965
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 320 kbps CBR,mp3_320,320 CBR,162.86666666666667,44100,0.8108419179916382,-12.224220275878906,13.035061836242676,2.6099660396575928,8.705322265625,-2.5714428424835205,0.9249886967337791,0.0021599039901047,0.0028781548608094,0.0069242469035089,0.0675330609083175
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q0,mp3_v0,V0,162.86666666666667,44100,0.893211841583252,-12.22298526763916,13.11619758605957,0.1438114047050476,0.3938749730587005,-0.0743635073304176,0.9996127457125864,0.0028963088989257,0.0046583050861954,0.0130596589297056,0.1225970089435577
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q2,mp3_v2,V2,162.86666666666667,44100,1.4860448837280273,-12.22485637664795,13.710901260375977,5.016103744506836,12.61022663116455,-4.917238712310791,0.9134677438798954,0.0057576685212552,0.0109874699264764,0.0350829996168613,4.10537052154541
Deftones/around the fur/05 Deftones - Rickets.wav,Deftones__around_the_fur__05_Deftones_-_Rickets,MP3 VBR q5,mp3_v5,V5,162.86666666666667,44100,2.2492105960845947,-12.192136764526367,14.441347122192383,9.173830032348633,17.69279670715332,-8.562238693237305,0.910658680075203,0.0406929478049278,0.0513418167829513,0.2500825822353363,11.632333755493164
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),WAV source,source_wav,WAV,308.02666666666664,44100,-0.00928248930722475,-12.014063835144043,12.004781723022461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 128 kbps CBR,mp3_128,128 CBR,308.02666666666664,44100,1.7336379289627075,-12.410104751586914,14.143742561340332,8.08464241027832,16.12965202331543,-7.926254749298096,0.9069184284097176,0.4269149005413055,0.4264256358146667,0.2331976443529129,10.713022232055664
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 192 kbps CBR,mp3_192,192 CBR,308.02666666666664,44100,0.9251958131790161,-12.267361640930176,13.192557334899902,4.390946865081787,10.798864364624023,-4.376364231109619,0.935898640037416,0.2598801851272583,0.2607485353946686,0.2216036319732666,3.957499265670776
